unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1661277600,2022/8/23 18:00,BTC/USDT,21514,21574,21507,21539,0.64911807,13981.35411
1661274000,2022/8/23 17:00,BTC/USDT,21464,21509,21414,21414,0.1611763,3451.429288
1661270400,2022/8/23 16:00,BTC/USDT,21475,21475,21388,21448,0.92324724,19801.8068
1661266800,2022/8/23 15:00,BTC/USDT,21414,21541,21414,21454,0.04252351,912.2993835
1661263200,2022/8/23 14:00,BTC/USDT,21580,21645,21449,21464,0.07429754,1594.722399
1661259600,2022/8/23 13:00,BTC/USDT,21428,21539,21370,21539,1.22997282,26492.38457
1661256000,2022/8/23 12:00,BTC/USDT,21466,21476,21410,21418,0.02211779,473.7188262
1661252400,2022/8/23 11:00,BTC/USDT,21424,21472,21373,21472,0.03047873,654.4392906
1661248800,2022/8/23 10:00,BTC/USDT,21371,21415,21328,21415,1.60239964,34315.38829
1661245200,2022/8/23 9:00,BTC/USDT,21483,21524,21314,21524,0.05037841,1084.344897
1661241600,2022/8/23 8:00,BTC/USDT,21316,21496,21316,21496,0.34644438,7447.168392
1661238000,2022/8/23 7:00,BTC/USDT,21088,21231,21063,21214,0.05535138,1174.224175
1661234400,2022/8/23 6:00,BTC/USDT,20901,21042,20899,21042,0.26150817,5502.654913
1661230800,2022/8/23 5:00,BTC/USDT,21260,21260,20962,20973,0.7855418,16475.16817
1661227200,2022/8/23 4:00,BTC/USDT,21251,21300,21244,21284,0.16132893,3433.724946
1661223600,2022/8/23 3:00,BTC/USDT,21339,21339,21339,21339,0.007021,149.821119
1661220000,2022/8/23 2:00,BTC/USDT,21309,21348,21309,21347,0.012357,263.784879
1661216400,2022/8/23 1:00,BTC/USDT,21366,21366,21349,21349,0.00283307,60.48321143
1661212800,2022/8/23 0:00,BTC/USDT,21418,21449,21305,21305,0.00569297,121.2887259
1661209200,2022/8/22 23:00,BTC/USDT,21178,21411,21166,21405,0.26072373,5580.791441
1661205600,2022/8/22 22:00,BTC/USDT,21127,21227,21126,21203,0.09262518,1963.931692
1661202000,2022/8/22 21:00,BTC/USDT,21107,21107,21062,21074,0.03968225,836.2637365
1661198400,2022/8/22 20:00,BTC/USDT,21134,21158,21097,21097,0.45781776,9658.581283
1661194800,2022/8/22 19:00,BTC/USDT,21030,21112,21028,21050,0.19370264,4077.440572
1661191200,2022/8/22 18:00,BTC/USDT,21227,21227,20991,20991,0.05678763,1192.029141
1661187600,2022/8/22 17:00,BTC/USDT,21301,21303,21248,21248,0.11951486,2539.451745
1661184000,2022/8/22 16:00,BTC/USDT,21410,21522,21360,21361,0.28586737,6106.412891
1661180400,2022/8/22 15:00,BTC/USDT,21244,21393,21244,21393,0.00714692,152.8940596
1661176800,2022/8/22 14:00,BTC/USDT,21317,21317,21317,21317,0,0
1661173200,2022/8/22 13:00,BTC/USDT,21215,21317,21094,21317,0.0386153,823.1623501
1661169600,2022/8/22 12:00,BTC/USDT,21270,21302,21181,21212,0.0169872,360.3324864
1661166000,2022/8/22 11:00,BTC/USDT,21293,21305,21211,21241,0.15823689,3361.10978
1661162400,2022/8/22 10:00,BTC/USDT,21143,21316,21143,21255,0.03993772,848.8762386
1661158800,2022/8/22 9:00,BTC/USDT,21198,21198,21109,21175,0.04970643,1052.533655
1661155200,2022/8/22 8:00,BTC/USDT,21008,21107,20903,21107,2.8210098,59543.05385
1661151600,2022/8/22 7:00,BTC/USDT,21352,21363,21081,21081,0.15206463,3205.674465
1661148000,2022/8/22 6:00,BTC/USDT,21376,21376,21310,21337,0.00610429,130.2472357
1661144400,2022/8/22 5:00,BTC/USDT,21439,21455,21439,21455,0.00273705,58.72340775
1661140800,2022/8/22 4:00,BTC/USDT,21434,21450,21434,21450,0.0865012,1855.45074
1661137200,2022/8/22 3:00,BTC/USDT,21450,21450,21450,21450,0,0
1661133600,2022/8/22 2:00,BTC/USDT,21450,21450,21450,21450,0.00128288,27.517776
1661130000,2022/8/22 1:00,BTC/USDT,21467,21467,21467,21467,0,0
1661126400,2022/8/22 0:00,BTC/USDT,21421,21508,21414,21467,0.04777093,1025.498554
1661122800,2022/8/21 23:00,BTC/USDT,21605,21634,21539,21539,0.0303324,653.3295636
1661119200,2022/8/21 22:00,BTC/USDT,21332,21649,21332,21649,0.62393298,13507.52508
1661115600,2022/8/21 21:00,BTC/USDT,21749,21749,21749,21749,0,0
1661112000,2022/8/21 20:00,BTC/USDT,21531,21749,21486,21749,0.45983558,10000.96403
1661108400,2022/8/21 19:00,BTC/USDT,21479,21533,21479,21532,0.18384402,3958.529439
1661104800,2022/8/21 18:00,BTC/USDT,21441,21493,21434,21493,0.02051486,440.925886
1661101200,2022/8/21 17:00,BTC/USDT,21414,21466,21414,21466,0.00885681,190.1202835
1661097600,2022/8/21 16:00,BTC/USDT,21369,21369,21369,21369,0.00141131,30.15828339
1661094000,2022/8/21 15:00,BTC/USDT,21397,21408,21397,21408,0.02374509,508.3348867
1661090400,2022/8/21 14:00,BTC/USDT,21381,21381,21380,21380,0.01220787,261.0042606
1661086800,2022/8/21 13:00,BTC/USDT,21470,21481,21470,21473,0.03267652,701.662914
1661083200,2022/8/21 12:00,BTC/USDT,21517,21596,21509,21509,0.09590892,2062.90496
1661079600,2022/8/21 11:00,BTC/USDT,21383,21517,21383,21517,0.00733842,157.9007831
1661076000,2022/8/21 10:00,BTC/USDT,21411,21411,21411,21411,0,0
1661072400,2022/8/21 9:00,BTC/USDT,21370,21411,21370,21411,0.00114527,24.52137597
1661068800,2022/8/21 8:00,BTC/USDT,21448,21448,21442,21442,0.29861419,6402.885462
1661065200,2022/8/21 7:00,BTC/USDT,21114,21222,21090,21222,0.05406811,1147.43343
1661061600,2022/8/21 6:00,BTC/USDT,21202,21211,21073,21113,0.33254358,7020.992605
1661058000,2022/8/21 5:00,BTC/USDT,21204,21204,21204,21204,0,0
1661054400,2022/8/21 4:00,BTC/USDT,21203,21259,21200,21204,0.93426944,19810.24921
1661050800,2022/8/21 3:00,BTC/USDT,21206,21206,21195,21195,0.12056643,2555.405484
1661047200,2022/8/21 2:00,BTC/USDT,21218,21305,21218,21300,2.58105977,54976.5731
1661043600,2022/8/21 1:00,BTC/USDT,21262,21262,21262,21262,0.1175755,2499.890281
1661040000,2022/8/21 0:00,BTC/USDT,21129,21129,21129,21129,0,0
1661036400,2022/8/20 23:00,BTC/USDT,21129,21129,21129,21129,0.00150841,31.87119489
1661032800,2022/8/20 22:00,BTC/USDT,20994,20994,20994,20994,0,0
1661029200,2022/8/20 21:00,BTC/USDT,20994,20994,20994,20994,0,0
1661025600,2022/8/20 20:00,BTC/USDT,20994,20994,20994,20994,0,0
1661022000,2022/8/20 19:00,BTC/USDT,20994,20994,20994,20994,0.0229113,480.9998322
1661018400,2022/8/20 18:00,BTC/USDT,21223,21223,21223,21223,0.45395626,9634.313706
1661014800,2022/8/20 17:00,BTC/USDT,21286,21286,21282,21282,0.03877366,825.1810321
1661011200,2022/8/20 16:00,BTC/USDT,21286,21286,21286,21286,0,0
1661007600,2022/8/20 15:00,BTC/USDT,21285,21286,21285,21286,0.00070472,15.00066992
1661004000,2022/8/20 14:00,BTC/USDT,21279,21279,21279,21279,0.06994757,1488.414342
1661000400,2022/8/20 13:00,BTC/USDT,21295,21295,21295,21295,0,0
1660996800,2022/8/20 12:00,BTC/USDT,21295,21295,21295,21295,0.06685396,1423.655078
1660993200,2022/8/20 11:00,BTC/USDT,21200,21200,21200,21200,0,0
1660989600,2022/8/20 10:00,BTC/USDT,21200,21200,21200,21200,0.00114563,24.287356
1660986000,2022/8/20 9:00,BTC/USDT,21205,21233,21144,21212,0.5207187,11045.48506
1660982400,2022/8/20 8:00,BTC/USDT,21293,21298,21198,21198,0.68260412,14469.84214
1660978800,2022/8/20 7:00,BTC/USDT,21329,21329,21288,21298,0.00384158,81.81797084
1660975200,2022/8/20 6:00,BTC/USDT,21144,21331,21144,21331,0.36797316,7849.235476
1660971600,2022/8/20 5:00,BTC/USDT,21180,21180,21159,21159,0.24179039,5116.042862
1660968000,2022/8/20 4:00,BTC/USDT,21141,21149,21108,21109,0.12180162,2571.110397
1660964400,2022/8/20 3:00,BTC/USDT,21135,21160,21112,21112,1.03737829,21901.13046
1660960800,2022/8/20 2:00,BTC/USDT,21100,21147,21087,21147,1.03537309,21895.03473
1660957200,2022/8/20 1:00,BTC/USDT,21080,21080,21080,21080,0.00185009,38.9998972
1660953600,2022/8/20 0:00,BTC/USDT,21105,21105,21000,21000,0.00195772,41.11212
1660950000,2022/8/19 23:00,BTC/USDT,20934,20934,20885,20910,0.28,5854.8
1660946400,2022/8/19 22:00,BTC/USDT,21228,21229,21031,21031,0.56728378,11930.54518
1660942800,2022/8/19 21:00,BTC/USDT,21000,21045,20982,21045,1.26919841,26710.28054
1660939200,2022/8/19 20:00,BTC/USDT,21368,21383,21368,21383,0.46650529,9975.282616
1660935600,2022/8/19 19:00,BTC/USDT,21324,21404,21168,21397,0.20190959,4320.259497
1660932000,2022/8/19 18:00,BTC/USDT,21507,21507,21507,21507,0,0
1660928400,2022/8/19 17:00,BTC/USDT,21516,21516,21494,21507,0.00383212,82.41740484
1660924800,2022/8/19 16:00,BTC/USDT,21487,21536,21487,21536,0.01045026,225.0567994
1660921200,2022/8/19 15:00,BTC/USDT,21378,21378,21360,21360,0.05361242,1145.161291
1660917600,2022/8/19 14:00,BTC/USDT,21420,21420,21420,21420,0,0
1660914000,2022/8/19 13:00,BTC/USDT,21455,21455,21420,21420,1.65824248,35519.55392
1660910400,2022/8/19 12:00,BTC/USDT,21439,21572,21293,21572,1.88115665,40580.31125
1660906800,2022/8/19 11:00,BTC/USDT,21364,21512,21364,21446,1.79845768,38569.72341
1660903200,2022/8/19 10:00,BTC/USDT,21739,21739,21698,21712,0.00423641,91.98093392
1660899600,2022/8/19 9:00,BTC/USDT,21794,21794,21699,21755,0.8385418,18242.47686
1660896000,2022/8/19 8:00,BTC/USDT,21804,21837,21772,21835,0.16393294,3579.475745
1660892400,2022/8/19 7:00,BTC/USDT,21909,22118,21866,21898,1.87300708,41015.10904
1660888800,2022/8/19 6:00,BTC/USDT,22767,22767,21466,21916,50.57198588,1108335.643
1660885200,2022/8/19 5:00,BTC/USDT,22767,22767,22767,22767,0,0
1660881600,2022/8/19 4:00,BTC/USDT,22767,22767,22767,22767,0.00206403,46.99177101
1660878000,2022/8/19 3:00,BTC/USDT,22771,22784,22771,22784,0.00573966,130.7724134
1660874400,2022/8/19 2:00,BTC/USDT,22732,22816,22732,22816,0.00467358,106.6324013
1660870800,2022/8/19 1:00,BTC/USDT,22859,22859,22750,22759,0.18886644,4298.411308
1660867200,2022/8/19 0:00,BTC/USDT,23080,23083,22907,22907,0.11925812,2731.845755
1660863600,2022/8/18 23:00,BTC/USDT,23230,23230,23146,23197,0.00939066,217.83514
1660860000,2022/8/18 22:00,BTC/USDT,23373,23373,23366,23366,0.0028482,66.5510412
1660856400,2022/8/18 21:00,BTC/USDT,23370,23371,23370,23371,0.0144624,338.0007504
1660852800,2022/8/18 20:00,BTC/USDT,23415,23415,23415,23415,0,0
1660849200,2022/8/18 19:00,BTC/USDT,23387,23415,23387,23415,0.0239,559.6185
1660845600,2022/8/18 18:00,BTC/USDT,23268,23268,23268,23268,0,0
1660842000,2022/8/18 17:00,BTC/USDT,23268,23268,23268,23268,0.00103528,24.08889504
1660838400,2022/8/18 16:00,BTC/USDT,23431,23431,23308,23308,0.05613104,1308.30228
1660834800,2022/8/18 15:00,BTC/USDT,23419,23419,23419,23419,0.001379,32.294801
1660831200,2022/8/18 14:00,BTC/USDT,23444,23444,23444,23444,0.07750383,1816.999791
1660827600,2022/8/18 13:00,BTC/USDT,23546,23546,23493,23493,0.17401887,4088.225313
1660824000,2022/8/18 12:00,BTC/USDT,23548,23548,23548,23548,0.00083776,19.72757248
1660820400,2022/8/18 11:00,BTC/USDT,23523,23523,23523,23523,0,0
1660816800,2022/8/18 10:00,BTC/USDT,23524,23524,23523,23523,0.21254781,4999.762135
1660813200,2022/8/18 9:00,BTC/USDT,23385,23385,23385,23385,0,0
1660809600,2022/8/18 8:00,BTC/USDT,23385,23385,23385,23385,0,0
1660806000,2022/8/18 7:00,BTC/USDT,23365,23385,23365,23385,0.00567919,132.8078582
1660802400,2022/8/18 6:00,BTC/USDT,23412,23412,23412,23412,0,0
1660798800,2022/8/18 5:00,BTC/USDT,23412,23412,23412,23412,0,0
1660795200,2022/8/18 4:00,BTC/USDT,23412,23412,23412,23412,0,0
1660791600,2022/8/18 3:00,BTC/USDT,23412,23412,23412,23412,0,0
1660788000,2022/8/18 2:00,BTC/USDT,23412,23412,23412,23412,0,0
1660784400,2022/8/18 1:00,BTC/USDT,23412,23412,23412,23412,0,0
1660780800,2022/8/18 0:00,BTC/USDT,23338,23414,23335,23412,0.16180384,3788.151502
1660777200,2022/8/17 23:00,BTC/USDT,23304,23304,23304,23304,0,0
1660773600,2022/8/17 22:00,BTC/USDT,23289,23304,23289,23304,0.15728036,3665.261509
1660770000,2022/8/17 21:00,BTC/USDT,23306,23306,23306,23306,0.00862026,200.9037796
1660766400,2022/8/17 20:00,BTC/USDT,23269,23269,23269,23269,0,0
1660762800,2022/8/17 19:00,BTC/USDT,23277,23277,23269,23269,0.56859721,13230.68848
1660759200,2022/8/17 18:00,BTC/USDT,23525,23573,23454,23480,0.67609093,15874.61504
1660755600,2022/8/17 17:00,BTC/USDT,23393,23440,23392,23440,0.21426667,5022.410745
1660752000,2022/8/17 16:00,BTC/USDT,23369,23384,23361,23384,0.00436031,101.961489
1660748400,2022/8/17 15:00,BTC/USDT,23429,23429,23400,23400,0.03229336,755.664624
1660744800,2022/8/17 14:00,BTC/USDT,23436,23443,23436,23443,0.23230899,5446.019653
1660741200,2022/8/17 13:00,BTC/USDT,23610,23637,23463,23463,1.73514038,40711.59874
1660737600,2022/8/17 12:00,BTC/USDT,23636,23707,23600,23707,2.2873967,54227.31357
1660734000,2022/8/17 11:00,BTC/USDT,23713,23713,23713,23713,0.05,1185.65
1660730400,2022/8/17 10:00,BTC/USDT,23807,23807,23807,23807,0,0
1660726800,2022/8/17 9:00,BTC/USDT,23815,23815,23807,23807,0.38091755,9068.504113
1660723200,2022/8/17 8:00,BTC/USDT,23788,23788,23754,23772,0.01124942,267.4212122
1660719600,2022/8/17 7:00,BTC/USDT,24408,24408,23900,23900,1.47982312,35367.77257
1660716000,2022/8/17 6:00,BTC/USDT,24176,24425,24176,24425,3.38447711,82665.85341
1660712400,2022/8/17 5:00,BTC/USDT,24140,24159,24140,24159,0.02011713,486.0097437
1660708800,2022/8/17 4:00,BTC/USDT,24041,24081,24041,24081,0.02076095,499.944437
1660705200,2022/8/17 3:00,BTC/USDT,24069,24070,23991,23991,0.01176276,282.2003752
1660701600,2022/8/17 2:00,BTC/USDT,23864,23864,23864,23864,0,0
1660698000,2022/8/17 1:00,BTC/USDT,23864,23864,23864,23864,0,0
1660694400,2022/8/17 0:00,BTC/USDT,23864,23864,23864,23864,0,0
1660690800,2022/8/16 23:00,BTC/USDT,23864,23864,23864,23864,0.0014,33.4096
1660687200,2022/8/16 22:00,BTC/USDT,23877,23877,23877,23877,0.00120632,28.80330264
1660683600,2022/8/16 21:00,BTC/USDT,23956,23956,23956,23956,0,0
1660680000,2022/8/16 20:00,BTC/USDT,23935,23956,23920,23956,0.10041746,2405.600672
1660676400,2022/8/16 19:00,BTC/USDT,23919,23919,23919,23919,0.05,1195.95
1660672800,2022/8/16 18:00,BTC/USDT,23862,24017,23780,23780,0.25180002,5987.804476
1660669200,2022/8/16 17:00,BTC/USDT,23787,23787,23787,23787,0.001476,35.109612
1660665600,2022/8/16 16:00,BTC/USDT,23848,23886,23835,23835,0.09820211,2340.647292
1660662000,2022/8/16 15:00,BTC/USDT,23719,23794,23719,23794,0.08642386,2056.369325
1660658400,2022/8/16 14:00,BTC/USDT,23742,23751,23713,23751,0.50447706,11981.83465
1660654800,2022/8/16 13:00,BTC/USDT,23941,23941,23878,23878,0.02296158,548.2766072
1660651200,2022/8/16 12:00,BTC/USDT,24043,24076,23948,23948,0.64024884,15332.67922
1660647600,2022/8/16 11:00,BTC/USDT,24037,24038,24033,24038,0.09060242,2177.900972
1660644000,2022/8/16 10:00,BTC/USDT,24037,24037,24037,24037,0.00474128,113.9661474
1660640400,2022/8/16 9:00,BTC/USDT,24101,24101,24101,24101,0.00046591,11.22889691
1660636800,2022/8/16 8:00,BTC/USDT,24025,24025,24025,24025,0,0
1660633200,2022/8/16 7:00,BTC/USDT,24008,24025,24008,24025,0.01088459,261.5022747
1660629600,2022/8/16 6:00,BTC/USDT,23893,23893,23893,23893,0,0
1660626000,2022/8/16 5:00,BTC/USDT,23893,23893,23893,23893,0.00559519,133.6858747
1660622400,2022/8/16 4:00,BTC/USDT,23996,23996,23996,23996,0.00235894,56.60512424
1660618800,2022/8/16 3:00,BTC/USDT,24052,24052,24052,24052,0,0
1660615200,2022/8/16 2:00,BTC/USDT,24176,24185,24052,24052,0.68611978,16502.55295
1660611600,2022/8/16 1:00,BTC/USDT,24090,24090,24090,24090,0,0
1660608000,2022/8/16 0:00,BTC/USDT,24090,24090,24090,24090,0,0
1660604400,2022/8/15 23:00,BTC/USDT,24090,24090,24090,24090,0,0
1660600800,2022/8/15 22:00,BTC/USDT,24090,24090,24090,24090,0,0
1660597200,2022/8/15 21:00,BTC/USDT,24090,24090,24090,24090,0.00068928,16.6047552
1660593600,2022/8/15 20:00,BTC/USDT,24016,24016,24016,24016,0,0
1660590000,2022/8/15 19:00,BTC/USDT,23995,24016,23995,24016,0.11089048,2663.145768
1660586400,2022/8/15 18:00,BTC/USDT,24168,24168,24168,24168,0,0
1660582800,2022/8/15 17:00,BTC/USDT,24168,24168,24168,24168,0,0
1660579200,2022/8/15 16:00,BTC/USDT,24168,24168,24168,24168,0,0
1660575600,2022/8/15 15:00,BTC/USDT,24141,24168,24141,24168,0.41137855,9942.196796
1660572000,2022/8/15 14:00,BTC/USDT,24187,24187,24187,24187,0.01062554,256.999936
1660568400,2022/8/15 13:00,BTC/USDT,24150,24150,24150,24150,0.00059103,14.2733745
1660564800,2022/8/15 12:00,BTC/USDT,24053,24076,23953,23953,0.33750555,8084.270439
1660561200,2022/8/15 11:00,BTC/USDT,24209,24209,24040,24040,0.00503774,121.1072696
1660557600,2022/8/15 10:00,BTC/USDT,24146,24146,24146,24146,0,0
1660554000,2022/8/15 9:00,BTC/USDT,24062,24147,24033,24146,0.11625578,2807.112064
1660550400,2022/8/15 8:00,BTC/USDT,23975,24055,23910,24055,0.20453641,4920.123343
1660546800,2022/8/15 7:00,BTC/USDT,24043,24043,24043,24043,0.05,1202.15
1660543200,2022/8/15 6:00,BTC/USDT,24600,24627,24136,24136,0.51803378,12503.26331
1660539600,2022/8/15 5:00,BTC/USDT,24860,24958,24759,24759,0.01072995,265.6628321
1660536000,2022/8/15 4:00,BTC/USDT,24801,24836,24704,24836,0.096092,2386.540912
1660532400,2022/8/15 3:00,BTC/USDT,24927,25200,24800,24800,0.32662343,8100.261064
1660528800,2022/8/15 2:00,BTC/USDT,24740,24900,24740,24898,0.08713276,2169.431458
1660525200,2022/8/15 1:00,BTC/USDT,24427,24632,24427,24632,0.3033457,7472.011282
1660521600,2022/8/15 0:00,BTC/USDT,24271,24271,24271,24271,0,0
1660518000,2022/8/14 23:00,BTC/USDT,24271,24271,24271,24271,0.00271542,65.90595882
1660514400,2022/8/14 22:00,BTC/USDT,24266,24331,24202,24331,0.01604978,390.5071972
1660510800,2022/8/14 21:00,BTC/USDT,24370,24370,24370,24370,0.00448244,109.2370628
1660507200,2022/8/14 20:00,BTC/USDT,24291,24305,24291,24305,0.00738421,179.4732241
1660503600,2022/8/14 19:00,BTC/USDT,24273,24273,24273,24273,0,0
1660500000,2022/8/14 18:00,BTC/USDT,24236,24276,24235,24273,0.00874705,212.3171447
1660496400,2022/8/14 17:00,BTC/USDT,24237,24293,24230,24230,0.01060595,256.9821685
1660492800,2022/8/14 16:00,BTC/USDT,24504,24504,24504,24504,0,0
1660489200,2022/8/14 15:00,BTC/USDT,24504,24504,24504,24504,0.00133291,32.66162664
1660485600,2022/8/14 14:00,BTC/USDT,24500,24500,24500,24500,0,0
1660482000,2022/8/14 13:00,BTC/USDT,24500,24500,24500,24500,0,0
1660478400,2022/8/14 12:00,BTC/USDT,24500,24500,24500,24500,0.05,1225
1660474800,2022/8/14 11:00,BTC/USDT,24650,24650,24650,24650,0.16722109,4121.999869
1660471200,2022/8/14 10:00,BTC/USDT,24676,24699,24676,24699,0.00216224,53.40516576
1660467600,2022/8/14 9:00,BTC/USDT,24679,24679,24679,24679,0.00108653,26.81447387
1660464000,2022/8/14 8:00,BTC/USDT,24746,24746,24672,24672,0.0334509,825.3006048
